years_of_experience,functional_competency_score,top1_skills_score,top2_skills_score,top3_skills_score,behavior_competency_score,top1_behavior_skill_score,top2_behavior_skill_score,top3_behavior_skill_score,call_for_interview
0.2,0.8888888888888888,0.6666666666666666,0.4,0.4,0.23076923076923073,0.5467416590671001,0.5553519986035201,0.3903619461249508,1
0.0,0.34183777777777785,0.6666666666666666,0.4,0.5,0.28205128205128205,0.3063665562824039,0.0409928308378017,0.24150435915587407,0
0.06666666666666667,0.6178977777777778,0.5555555555555556,0.5,0.1,0.3589743589743589,0.501158513197412,0.4791708085701219,0.5446749560085093,1
0.13333333333333333,0.3730866666666667,0.4444444444444444,0.4,0.2,0.10256410256410253,0.30967723499656424,0.03364690915745766,0.04836157072055218,0
0.26666666666666666,0.6702177777777777,0.8888888888888888,0.6,0.6,0.6153846153846153,0.7184009016681684,0.6355633657757083,0.5388010801939143,1
0.4666666666666667,0.6856777777777777,1.0,0.7,0.5,0.6923076923076923,0.7435711763751309,0.6352720166534558,0.5816273863852731,1
0.13333333333333333,0.50162,0.5555555555555556,0.5,0.3,0.33333333333333326,0.4505649062725966,0.4103800729553312,0.31924495452364127,0
0.13333333333333333,0.48017555555555563,0.3333333333333333,0.4,0.2,0.33333333333333326,0.4327254470423991,0.21148740362293927,0.3945729809131758,0
0.06666666666666667,0.46721999999999997,0.4444444444444444,0.5,0.6,0.20512820512820507,0.10143196600191366,0.15971075225009415,0.3719802184799864,0
0.3333333333333333,0.6046844444444444,0.7777777777777778,0.6,0.7,0.20512820512820507,0.42707435749515366,0.33114284500887864,0.39238898550579293,1
0.3333333333333333,0.7428066666666666,0.7777777777777778,0.6,0.6,0.7435897435897436,0.8773422359037705,0.6146895315022929,0.7899311781571067,1
0.4,0.7231644444444443,0.7777777777777778,0.6,0.7,0.6666666666666665,0.7694280483122884,0.6371389140956069,0.5907906133938449,1
0.3333333333333333,0.2222222222222222,0.7777777777777778,0.7,0.6,0.4358974358974359,0.13288573771794804,0.11752058294318933,0.10526984592629696,1
0.8,0.6448666666666667,1.0,1.0,1.0,0.8717948717948718,0.7047992521576633,0.8202436693815028,0.7497094887179968,1
0.06666666666666667,0.6016844444444445,0.7777777777777778,0.3,0.4,0.15384615384615385,0.17550327634434232,0.36743275020529687,0.1279119682225319,0
0.2,0.41682888888888875,0.4444444444444444,0.3,0.2,0.33333333333333326,0.44907552700339115,0.32007709772041854,0.15712588901096042,0
0.0,0.42176888888888897,0.6666666666666666,0.4,0.3,0.2564102564102564,0.07434189833751992,0.38811412486585894,0.31005003270819526,0
0.4666666666666667,0.809228888888889,1.0,0.7,0.8,0.9743589743589742,0.9361040237791579,0.8357512791858842,0.943599564519163,1
0.4666666666666667,0.7151044444444445,1.0,0.8,0.8,0.8717948717948718,0.9331494959038571,0.8641469032091306,0.7363373664147566,1
0.0,0.4888666666666668,0.5555555555555556,0.4,0.1,0.1282051282051282,0.13968382572516364,0.1682199652066281,0.282729748038937,0
0.0,0.56368,0.5555555555555556,0.6,0.5,0.15384615384615385,0.21237207911642628,0.33493525113206174,0.24841026798717247,0
0.13333333333333333,0.4130755555555557,0.4444444444444444,0.4,0.4,0.23076923076923073,0.3223817175096044,0.33839392376881344,0.22517842908207775,0
0.13333333333333333,0.683128888888889,0.3333333333333333,0.2,0.6,0.41025641025641024,0.3911272514550005,0.4251509454767093,0.5606535431154922,1
0.4,0.75834,0.6666666666666666,0.5,0.5,0.46153846153846145,0.5134455921164417,0.44176201535197673,0.4219032035637754,1
0.0,0.6608177777777777,0.5555555555555556,0.3,0.6,0.20512820512820507,0.4740382089287657,0.3717891666252216,0.26872070709310497,0
0.06666666666666667,0.5491288888888889,0.4444444444444444,0.4,0.3,0.28205128205128205,0.2250702840727012,0.280349739375446,0.21143578934281276,0
0.0,0.5114466666666666,0.7777777777777778,0.3,0.4,0.20512820512820507,0.14633482553727462,0.3830427376541238,0.2724063046530467,0
0.26666666666666666,0.7004244444444443,0.8888888888888888,0.7,0.5,0.7948717948717947,0.7850638693941705,0.6577649339908407,0.631262489438386,1
0.0,0.5787755555555554,0.3333333333333333,0.3,0.5,0.2564102564102564,0.25630111525355564,0.42785816636178464,0.44454813412624644,0
0.0,0.37994444444444436,0.4444444444444444,0.4,0.6,0.15384615384615385,0.2641002548995943,0.07536664707949658,0.21510649440634183,0
0.0,0.6023999999999999,0.6666666666666666,0.2,0.7,0.2564102564102564,0.25216096360767015,0.20528741622356272,0.16668467913721777,0
0.13333333333333333,0.4550088888888889,0.4444444444444444,0.3,0.6,0.2564102564102564,0.34288387274820165,0.35835255684782386,0.3177340397356238,0
0.0,0.4708755555555556,0.4444444444444444,0.4,0.3,0.28205128205128205,0.12148633788022276,0.3313606984210357,0.2556435376682082,0
0.26666666666666666,0.5691755555555557,0.6666666666666666,0.5,0.7,0.6153846153846153,0.4627694669923057,0.5826583582085075,0.5634807376454203,1
0.26666666666666666,0.5796244444444443,0.8888888888888888,0.3,0.8,0.7435897435897436,0.7238628486850129,0.728333860074023,0.7247698591560299,1
0.3333333333333333,0.6659644444444444,0.6666666666666666,0.7,0.6,0.5384615384615384,0.5168845910724904,0.3945899004294766,0.6190780109127069,1
0.06666666666666667,0.5389377777777776,0.3333333333333333,0.2,0.2,0.3076923076923077,0.3596497089593484,0.40468389733620175,0.33809533258643504,0
0.4666666666666667,0.6755755555555556,1.0,1.0,0.7,0.846153846153846,0.7520474410241929,0.7882345215465127,0.6412874478997372,1
0.0,0.5074755555555556,0.4444444444444444,0.6,0.5,0.20512820512820507,0.37009813052810225,0.22699364019435678,0.27382833154192016,0
0.4666666666666667,0.8245377777777778,1.0,0.8,0.7,0.9230769230769229,0.8198971886031646,0.9124732790137572,0.9754865359373769,1
0.0,0.42531555555555556,0.6666666666666666,0.0,0.5,0.20512820512820507,0.3390376111684752,0.17090955515456163,0.09379675624559222,0
0.0,0.35797555555555555,0.1111111111111111,0.4,0.1,0.1282051282051282,0.22980929816058335,0.2706505271268802,0.13407139163617895,0
0.26666666666666666,0.6493755555555555,0.6666666666666666,0.6,0.6,0.6153846153846153,0.5781501180409142,0.6416096550225101,0.5725772620581159,1
0.4666666666666667,0.8174977777777779,1.0,0.8,0.9,0.8717948717948718,0.7973506188444287,0.7474433401480629,0.7765947719821868,1
0.9333333333333333,0.8838466666666667,1.0,0.8,0.8,0.9487179487179487,0.8709147845751677,0.9279103254316725,0.8296861279574756,1
0.06666666666666667,0.4171866666666667,0.4444444444444444,0.4,0.5,0.2564102564102564,0.24024922610286087,0.09604852558178778,0.15544401932697846,0
1.0,0.6596666666666667,0.1111111111111111,0.7,0.7,0.8974358974358974,0.9392486904356674,0.7172135763226226,0.7592704193028494,1
0.0,0.4136466666666666,0.3333333333333333,0.1,0.6,0.1282051282051282,0.24050621566664537,0.22961118077505996,0.2304875365004406,0
0.0,0.5703199999999999,0.4444444444444444,0.1,0.4,0.1282051282051282,0.37700081506455646,0.3506832929762863,0.22006549305341183,0
0.0,0.5297844444444445,0.3333333333333333,0.7,0.3,0.41025641025641024,0.3269686209647448,0.45411592738959283,0.39756018099586643,0
0.0,0.48808666666666667,0.4444444444444444,0.3,0.4,0.3076923076923077,0.3293026895239836,0.16847919177613763,0.15723931594579568,0
0.13333333333333333,0.39661555555555555,0.3333333333333333,0.2,0.6,0.46153846153846145,0.5206419647233194,0.4550530694819429,0.27262664353805605,0
0.26666666666666666,0.6404466666666667,0.8888888888888888,0.5,0.4,0.6153846153846153,0.7035040123618876,0.5699915375553593,0.5047852808417459,1
0.0,0.5254888888888889,0.7777777777777778,0.5,0.4,0.17948717948717952,0.35360724188989423,0.25127380834283103,0.10571870530495907,0
0.4666666666666667,0.7391599999999999,1.0,1.0,0.7,0.9743589743589742,0.8660695697589101,0.9040627512112358,0.9662720643427494,1
0.4666666666666667,0.8830466666666665,1.0,0.8,0.8,0.9487179487179487,0.9748046601718185,1.0,0.9500259700934243,1
0.0,0.5035666666666666,0.5555555555555556,0.4,0.3,0.28205128205128205,0.3667007721102614,0.31676714647790527,0.16842213705204298,0
0.0,0.5819177777777776,0.3333333333333333,0.4,0.5,0.28205128205128205,0.3750184583408222,0.3365707442859069,0.3142333660248333,0
0.0,0.4868555555555556,0.3333333333333333,0.2,0.5,0.33333333333333326,0.4122893659814163,0.1673534895592801,0.1961122163424076,0
0.0,0.46994444444444433,0.4444444444444444,0.5,0.4,0.3846153846153846,0.2560360654716185,0.42764983309194515,0.47134100516541716,0
0.0,0.4907377777777778,0.3333333333333333,0.2,0.4,0.33333333333333326,0.296522756975772,0.4178203724714107,0.31388589663778704,0
0.2,0.5555555555555556,0.5555555555555556,0.4,0.5,0.46153846153846145,0.37098575862019195,0.3809540547203088,0.38905914220081483,1
0.0,0.5080355555555555,0.4444444444444444,0.4,0.3,0.3589743589743589,0.27248473111789806,0.3467690487623012,0.18668673007870829,0
0.06666666666666667,0.5541488888888889,0.4444444444444444,0.3,0.3,0.23076923076923073,0.416750714378998,0.2341448851820718,0.3132284052736739,0
0.6666666666666666,0.6888666666666666,1.0,0.8,1.0,0.846153846153846,0.8263671590533656,0.8080820575243046,0.8104521909088572,1
0.3333333333333333,0.58204,0.7777777777777778,0.5,0.5,0.5384615384615384,0.4325510462783859,0.5296182047867986,0.4901712138933852,1
0.8666666666666667,0.8452488888888889,1.0,0.8,0.7,0.7692307692307692,0.7591311823782874,0.796650353780662,0.823018794371005,1
0.0,0.4930044444444444,0.3333333333333333,0.4,0.5,0.28205128205128205,0.45383359144629437,0.25332018090321,0.40183643318349405,0
0.3333333333333333,0.6836466666666666,1.0,0.6,0.8,0.6666666666666665,0.5683167019033847,0.7301418238890545,0.6929742442091364,1
0.26666666666666666,0.2222222222222222,0.7777777777777778,0.7,0.5,0.5641025641025641,0.2615354483775907,0.37053369169117406,0.14116933183581523,1
0.0,0.4846066666666667,0.3333333333333333,0.4,0.5,0.33333333333333326,0.2969128391758181,0.4166059500681607,0.32606594949028395,0
0.0,0.7069288888888888,0.5555555555555556,0.2,0.5,0.2564102564102564,0.34226840743348447,0.48546229080876785,0.2602561564583284,0
0.4666666666666667,0.8861377777777777,1.0,1.0,0.7,0.8974358974358974,0.979028326267833,0.7808965300883457,0.901829360405746,1
0.13333333333333333,0.47950000000000004,0.3333333333333333,0.2,0.2,0.33333333333333326,0.2941750419376975,0.19352352222899438,0.13642558148805112,0
0.4666666666666667,0.7725555555555554,1.0,0.7,0.7,0.8717948717948718,0.7324349652130102,0.7423149360217984,0.7505821646887803,1
0.13333333333333333,0.576408888888889,0.6666666666666666,0.2,0.4,0.3076923076923077,0.34296773431721467,0.39972608415390426,0.20501798034437163,0
0.3333333333333333,0.0,0.6666666666666666,0.7,0.5,0.41025641025641024,0.20155448190617023,0.20695248981960934,0.25632754832997723,1
0.0,0.45480666666666664,0.4444444444444444,0.4,0.6,0.17948717948717952,0.22925323724198815,0.2765371214475237,0.10805451211094144,0
0.3333333333333333,0.77432,0.8888888888888888,0.6,0.5,0.641025641025641,0.7700111688148427,0.5856912194020334,0.67923265636341,1
0.0,0.48634666666666665,0.5555555555555556,0.4,0.4,0.4358974358974359,0.3035401437115718,0.3819694050284351,0.2693627057059604,0
0.0,0.4630866666666667,0.3333333333333333,0.7,0.3,0.5128205128205128,0.34154158951859603,0.4994829324257358,0.5331522729250929,0
0.6666666666666666,0.7140999999999998,1.0,0.7,0.7,0.7179487179487178,0.6861718379637203,0.6310552533574914,0.5672374779500196,1
0.13333333333333333,0.4991355555555555,0.5555555555555556,0.6,0.3,0.20512820512820507,0.2300568302056231,0.20811288048248947,0.1096471281456409,0
0.3333333333333333,0.5824866666666666,1.0,0.8,0.8,0.7179487179487178,0.6931718442412772,0.5362902082061289,0.7570510165799285,1
0.13333333333333333,0.3887644444444444,0.5555555555555556,0.5,0.5,0.28205128205128205,0.29724407393885616,0.32814447935693786,0.16346364601598343,0
0.3333333333333333,0.6190066666666666,0.6666666666666666,0.7,0.7,0.6153846153846153,0.7319983229961101,0.49131644106927186,0.6789755755126201,1
0.0,0.34859555555555555,0.6666666666666666,0.3,0.3,0.28205128205128205,0.1698672541100086,0.09202982757833147,0.06383192629640996,0
0.0,0.46973777777777787,0.5555555555555556,0.2,0.3,0.3076923076923077,0.40077246934316135,0.29958818531523596,0.22377591144070846,0
0.0,0.4883466666666668,0.4444444444444444,0.5,0.2,0.3076923076923077,0.1681896658052546,0.15099591197090856,0.382181595893465,1
0.4666666666666667,0.7111199999999999,1.0,0.5,0.8,0.8717948717948718,0.7365246767589241,0.6721033878717756,0.8699139724213476,1
0.06666666666666667,0.63714,0.6666666666666666,0.5,0.4,0.17948717948717952,0.36853684666070574,0.3952699793007197,0.31957871937844545,0
0.2,0.5833155555555556,0.6666666666666666,0.5,0.4,0.46153846153846145,0.47702952650295516,0.3500890204654928,0.327257629064891,1
0.4666666666666667,0.8879355555555554,1.0,0.4,1.0,0.8205128205128205,1.0,0.7459563508204365,0.8838674637379342,1
1.0,0.3333333333333333,1.0,1.0,0.8,0.8974358974358974,0.537583211677153,0.6121751278519966,0.5888947885640814,1
0.0,0.5760777777777776,0.5555555555555556,0.6,0.6,0.23076923076923073,0.42110471479087674,0.3546278751567505,0.0964383407829688,0
0.0,0.5877377777777777,0.5555555555555556,0.5,0.5,0.23076923076923073,0.4269391537092956,0.20177196802304018,0.43085751969035185,1
0.4,0.7400444444444445,0.6666666666666666,0.5,0.7,0.6153846153846153,0.6819163222392615,0.5628209237288744,0.6814032087643755,1
0.3333333333333333,0.6546555555555555,0.6666666666666666,0.5,0.7,0.5897435897435896,0.5851727448990747,0.5490634284291318,0.6632276947147634,1
0.6,0.7542800000000001,0.2222222222222222,0.7,0.8,0.8205128205128205,0.9365533064184672,0.7932138149462936,0.7189349786754833,1
